collection_name,dataset_name,train_path,test_path,dataset_type,datetime_index,split_at,train_type,train_is_normal,input_type,length,dimensions,contamination,num_anomalies,min_anomaly_length,median_anomaly_length,max_anomaly_length,mean,stddev,trend,stationarity,period_size
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8595,1,0.4906340895869692,1,4217,4217,4217,-0.4413928791226992,4.321611190759943,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.3790509259259259,1,3275,3275,3275,-0.7808770911286571,2.9626486196801007,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,8473,1,0.3832172784137849,1,3247,3247,3247,-0.7541765053884563,2.9521538598764114,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,7628,1,0.0065547981122181,1,50,50,50,-1.0097117051265525,0.2406756036797435,linear trend,trend_stationary,16.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,7884,1,0.0101471334348046,1,80,80,80,-1.00496282820837,0.2032484314502389,no trend,trend_stationary,14.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,7642,1,0.3534415074587804,1,2701,2701,2701,-0.8009926508453545,2.9891986299019417,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,7874,1,0.0063500127000254,1,50,50,50,-1.004458999185885,0.1176235314463859,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-9_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-9_data.test.csv,synthetic,False,,unsupervised,False,univariate,7406,1,0.1559546313799621,1,1155,1155,1155,-0.9498980551182472,3.3410642711061547,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-10_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-10_data.test.csv,synthetic,False,,unsupervised,False,univariate,8505,1,0.0376249265138154,2,50,160,270,-0.7994039640783677,4.124089553780888,no trend,trend_stationary,48.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-11_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-11_data.test.csv,synthetic,False,,unsupervised,False,univariate,8514,1,0.0344139065069297,2,50,146,243,-0.8031936468251973,4.091388662450888,no trend,trend_stationary,50.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-12_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-12_data.test.csv,synthetic,False,,unsupervised,False,univariate,8512,1,0.0682565789473684,2,50,290,531,-0.8385024877966886,4.017912041682702,no trend,trend_stationary,48.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-13_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-13_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.0302083333333333,3,40,101,120,-0.8038164476358736,2.8867413513559805,no trend,trend_stationary,48.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8516,1,0.0594175669328323,2,30,253,476,-0.8124599454736289,4.022918415554155,no trend,trend_stationary,48.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8532,1,0.163736521331458,1,1397,1397,1397,-0.4401701569655373,1.9438438018374733,no trend,trend_stationary,53.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8307,1,0.3866618514505838,1,3212,3212,3212,0.3628904473999613,3.0605886599458567,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,8354,1,0.3364855159205171,1,2811,2811,2811,-0.2580794570715873,1.7910737429227428,no trend,trend_stationary,7.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,8294,1,0.0385821075476247,1,320,320,320,-0.8958417169803118,2.0492413110054497,no trend,trend_stationary,48.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,8300,1,0.0078313253012048,1,65,65,65,0.9717026851591756,0.3911639694696531,no trend,trend_stationary,50.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8310,1,0.0336943441636582,1,280,280,280,-0.9897747127143948,0.522723004670887,no trend,trend_stationary,15.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,8532,1,0.0729020159399906,1,622,622,622,-0.4038960597777809,1.6392154876056002,no trend,trend_stationary,10.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPE-9_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPE-9_data.test.csv,synthetic,False,,unsupervised,False,univariate,8302,1,0.042158516020236,1,350,350,350,-0.3213117745327082,1.4144716643177908,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPF-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPF-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8584,1,0.0116495806150978,1,100,100,100,-0.2965082811764888,1.0767112138266546,no trend,trend_stationary,5.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPF-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPF-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8626,1,0.3426849060978437,1,2956,2956,2956,-0.5560768091051242,0.6258616273385919,no trend,trend_stationary,18.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPF-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPF-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8376,1,0.0047755491881566,1,40,40,40,-0.1587356977854412,2.570650492345263,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPF-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPF-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,3422,1,0.0204558737580362,1,70,70,70,2.2087800458725586,1.8107397461215653,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPF-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPF-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,3922,1,0.0382457929627741,1,150,150,150,4.252518462216643,3.602164746029047,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPF-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPF-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,5054,1,0.0831024930747922,3,100,120,200,0.7814465127271579,3.1232390369043315,kubic trend,trend_stationary,11.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPF-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPF-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,2487,1,0.2155207076799356,1,536,536,536,1.3089565733752022,1.0960128961209432,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPG-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPG-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8469,1,0.0141693234148069,1,120,120,120,-0.0579871557491935,2.8258716169851428,linear trend,trend_stationary,15.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPG-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPG-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,7361,1,0.0054340442874609,1,40,40,40,-1.0066245519757375,0.1252435724324588,quadratic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPG-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPG-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,7907,1,0.0063235108132034,1,50,50,50,0.9950717209144722,0.1198103292737649,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPG-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPG-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,7632,1,0.0039308176100628,1,30,30,30,0.9850129587808008,0.1772306984128115,linear trend,trend_stationary,11.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPG-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPG-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.011574074074074,1,100,100,100,-0.0833880167244029,4.180846660335317,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPG-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPG-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8029,1,0.0330053555860007,3,50,100,115,0.9414633949274815,0.8994944389294027,no trend,trend_stationary,15.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPM-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPM-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,2277,1,0.5006587615283268,1,1140,1140,1140,5.150062384902363,2.261928066482592,linear trend,trend_stationary,53.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPM-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPM-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,2277,1,0.5006587615283268,1,1140,1140,1140,4.806297790930588,2.757747089385886,quadratic trend,trend_stationary,48.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPM-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPM-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,2127,1,0.1175364362952515,1,250,250,250,4.431473350002279,2.103497317060472,linear trend,trend_stationary,7.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPM-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPM-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,2038,1,0.1226692836113837,1,250,250,250,4.090291554233421,1.9814422211667144,linear trend,trend_stationary,6.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPM-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPM-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,2303,1,0.1302648719062092,1,300,300,300,3.2081847648407606,1.9036966685393004,linear trend,stationary,2.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPM-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPM-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,2049,1,0.0878477306002928,1,180,180,180,218.99108980243207,125.92769968098678,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPM-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPM-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,2156,1,0.046382189239332,1,100,100,100,0.762183026995196,0.909129336703433,linear trend,trend_stationary,2.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-10_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-10_data.test.csv,synthetic,False,,unsupervised,False,univariate,6100,1,0.021311475409836,1,130,130,130,1.00262767555179,4.404286386358528,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-11_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-11_data.test.csv,synthetic,False,,unsupervised,False,univariate,3535,1,0.0639321074964639,2,106,113,120,1.4412425872104386,0.4939890197825889,no trend,trend_stationary,6.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-14_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-14_data.test.csv,synthetic,False,,unsupervised,False,univariate,6100,1,0.0295081967213114,1,180,180,180,1.00262767555179,4.404286386358528,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-15_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-15_data.test.csv,synthetic,False,,unsupervised,False,univariate,2856,1,0.0070028011204481,1,20,20,20,4.868591126443413,2.3649089883716243,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8505,1,0.0879482657260435,3,200,240,308,-0.5280139859299636,2.048369174991206,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8209,1,0.1364356194420757,1,1120,1120,1120,-0.908475999373254,1.6668981404253764,no trend,trend_stationary,18.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8233,1,0.1621523138588606,1,1335,1335,1335,-0.1593080408688686,0.3429296471096615,no trend,trend_stationary,18.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,7783,1,0.0565334703841706,3,110,130,200,-1.016292265778438,0.463677587337535,linear trend,trend_stationary,5.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPP-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPP-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8071,1,0.2044356337504646,1,1650,1650,1650,-0.0067362379529958,1.3379596668788802,no trend,trend_stationary,2.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPR-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPR-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,7244,1,0.011043622308117,1,80,80,80,0.9937238282105914,0.1273315872797242,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPS-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPS-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,7331,1,0.0609739462556267,1,447,447,447,-0.2897404667668815,2.524099402616861,quadratic trend,trend_stationary,33.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPS-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPS-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,1827,1,0.0054734537493158,1,10,10,10,-0.5834601878167048,0.2349868944610694,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-12_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-12_data.test.csv,synthetic,False,,unsupervised,False,univariate,2430,1,0.0493827160493827,1,120,120,120,2.420608603521619,1.2347208857060552,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-13_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-13_data.test.csv,synthetic,False,,unsupervised,False,univariate,2430,1,0.102880658436214,2,100,125,150,3.7600320610717897,2.2238040189613333,quadratic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8612,1,0.1781235485369252,2,35,767,1499,0.2918882812973087,2.8914233662115283,no trend,trend_stationary,48.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8625,1,0.2068405797101449,1,1784,1784,1784,0.2847961034408787,2.901683720285206,no trend,trend_stationary,14.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8579,1,0.0212145937754983,2,82,91,100,0.9692120907235074,0.1664938336132752,no trend,trend_stationary,6.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,2217,1,0.0306720793865584,1,68,68,68,2.234448643011904,1.444939320402865,linear trend,trend_stationary,11.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,2218,1,0.0112714156898106,1,25,25,25,-0.4872463545335027,0.2627863849586373,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,1519,1,0.0658327847267939,2,40,50,60,0.1325058014575495,0.6518574388127132,no trend,trend_stationary,4.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPT-9_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPT-9_data.test.csv,synthetic,False,,unsupervised,False,univariate,1096,1,0.1003649635036496,2,30,55,80,1.6981417776784835,0.7649303946000627,quadratic trend,trend_stationary,17.0
TSB-UAD-synthetic,SMAP_add_white_noise_0.5-SMAPA-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_white_noise_0.5-SMAPA-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.0097222222222222,1,84,84,84,0.9997636565456728,0.0242646582836138,no trend,difference_stationary,
TSB-UAD-synthetic,SMAP_add_white_noise_0.5-SMAPA-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_white_noise_0.5-SMAPA-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,7914,1,0.0138994187515794,1,110,110,110,-0.0706053397804209,0.5528986719466745,no trend,difference_stationary,83.0
TSB-UAD-synthetic,SMAP_add_white_noise_0.5-SMAPA-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_white_noise_0.5-SMAPA-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8205,1,0.0225472273004265,1,185,185,185,-0.0003490749676703,0.4810357815424489,no trend,stationary,91.0
TSB-UAD-synthetic,SMAP_add_white_noise_0.5-SMAPA-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_white_noise_0.5-SMAPA-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,8080,1,0.0136138613861386,1,110,110,110,0.1062924879072735,0.3560881854476475,no trend,stationary,91.0
TSB-UAD-synthetic,SMAP_add_white_noise_0.5-SMAPA-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_white_noise_0.5-SMAPA-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,4693,1,0.0106541657788195,1,50,50,50,-0.3825083543535287,0.8283747573925764,kubic trend,trend_stationary,15.0
TSB-UAD-synthetic,SMAP_add_white_noise_0.5-SMAPA-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_white_noise_0.5-SMAPA-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,4453,1,0.0089827082865483,1,40,40,40,-0.23014666954225,0.1824921778339715,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_white_noise_0.5-SMAPA-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_white_noise_0.5-SMAPA-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8631,1,0.2780674313521029,1,2400,2400,2400,-0.3389940684373816,0.4442484282673363,no trend,stationary,
